series_id,date,real,nominal
DJIA,1999-07-01,16536.79,10655.150
DJIA,1999-08-01,16763.73,10829.280
DJIA,1999-09-01,15929.24,10336.950
DJIA,1999-10-01,16502.52,10729.860
DJIA,1999-11-01,16719.19,10877.810
DJIA,1999-12-01,17671.07,11497.120
DJIA,2000-01-01,16760.89,10940.530
DJIA,2000-02-01,15425.42,10128.310
DJIA,2000-03-01,16503.02,10921.920
DJIA,2000-04-01,16208.20,10733.910
DJIA,2000-05-01,15867.67,10522.330
DJIA,2000-06-01,15671.84,10447.890
DJIA,2000-07-01,15751.40,10521.980
DJIA,2000-08-01,16789.00,11215.100
DJIA,2000-09-01,15859.22,10650.920
DJIA,2000-10-01,16314.09,10971.140
DJIA,2000-11-01,15475.93,10414.490
DJIA,2000-12-01,16041.74,10787.990
DJIA,2001-01-01,16080.63,10887.360
DJIA,2001-02-01,15438.56,10495.280
DJIA,2001-03-01,14502.05,9878.780
DJIA,2001-04-01,15694.53,10734.970
DJIA,2001-05-01,15887.78,10911.940
DJIA,2001-06-01,15259.99,10502.400
DJIA,2001-07-01,15331.73,10522.810
DJIA,2001-08-01,14496.79,9949.750
DJIA,2001-09-01,12837.81,8847.560
DJIA,2001-10-01,13213.40,9075.140
DJIA,2001-11-01,14363.57,9851.560
DJIA,2001-12-01,14671.58,10021.570
DJIA,2002-01-01,14493.12,9920.000
DJIA,2002-02-01,14704.42,10106.130
DJIA,2002-03-01,15054.50,10403.940
DJIA,2002-04-01,14312.61,9946.220
DJIA,2002-05-01,14282.43,9925.250
DJIA,2002-06-01,13291.81,9243.260
DJIA,2002-07-01,12545.74,8736.590
DJIA,2002-08-01,12406.13,8663.500
DJIA,2002-09-01,10848.87,7591.930
DJIA,2002-10-01,11982.56,8397.030
DJIA,2002-11-01,12694.72,8896.090
DJIA,2002-12-01,11928.53,8341.630
DJIA,2003-01-01,11468.63,8053.810
DJIA,2003-02-01,11150.10,7891.080
DJIA,2003-03-01,11220.95,7992.130
DJIA,2003-04-01,11931.49,8480.090
DJIA,2003-05-01,12478.87,8850.260
DJIA,2003-06-01,12651.50,8985.440
DJIA,2003-07-01,12991.96,9233.800
DJIA,2003-08-01,13191.56,9415.820
DJIA,2003-09-01,12957.26,9275.060
DJIA,2003-10-01,13701.97,9801.120
DJIA,2003-11-01,13715.01,9782.460
DJIA,2003-12-01,14677.30,10453.920
DJIA,2004-01-01,14651.83,10488.070
DJIA,2004-02-01,14701.06,10583.920
DJIA,2004-03-01,14293.63,10357.700
DJIA,2004-04-01,14070.38,10225.570
DJIA,2004-05-01,13937.80,10188.450
DJIA,2004-06-01,14233.99,10435.480
DJIA,2004-07-01,13850.84,10139.710
DJIA,2004-08-01,13887.40,10173.920
DJIA,2004-09-01,13729.33,10080.270
DJIA,2004-10-01,13587.22,10027.470
DJIA,2004-11-01,14119.54,10428.020
DJIA,2004-12-01,14654.11,10783.010
DJIA,2005-01-01,14224.36,10489.940
DJIA,2005-02-01,14523.64,10766.230
DJIA,2005-03-01,14054.03,10503.760
DJIA,2005-04-01,13545.85,10192.510
DJIA,2005-05-01,13932.22,10467.480
DJIA,2005-06-01,13665.71,10274.970
DJIA,2005-07-01,14088.56,10640.910
DJIA,2005-08-01,13804.27,10481.600
DJIA,2005-09-01,13749.88,10568.700
DJIA,2005-10-01,13561.65,10440.070
DJIA,2005-11-01,14144.88,10805.870
DJIA,2005-12-01,14082.80,10717.500
DJIA,2006-01-01,14167.78,10864.860
DJIA,2006-02-01,14313.42,10993.410
DJIA,2006-03-01,14386.57,11109.320
DJIA,2006-04-01,14595.41,11367.140
DJIA,2006-05-01,14261.93,11168.310
DJIA,2006-06-01,14216.53,11150.220
DJIA,2006-07-01,14217.00,11185.680
DJIA,2006-08-01,14442.68,11381.150
DJIA,2006-09-01,14890.81,11679.070
DJIA,2006-10-01,15487.50,12080.730
DJIA,2006-11-01,15692.96,12221.930
DJIA,2006-12-01,15977.76,12463.150
DJIA,2007-01-01,16130.52,12621.690
DJIA,2007-02-01,15593.43,12268.630
DJIA,2007-03-01,15566.48,12354.350
DJIA,2007-04-01,16354.76,13062.910
DJIA,2007-05-01,16952.78,13627.640
DJIA,2007-06-01,16653.51,13408.620
DJIA,2007-07-01,16409.29,13211.990
DJIA,2007-08-01,16617.03,13357.740
DJIA,2007-09-01,17244.48,13895.630
DJIA,2007-10-01,17245.35,13930.010
DJIA,2007-11-01,16460.59,13371.720
DJIA,2007-12-01,16342.26,13264.820
DJIA,2008-01-01,15496.69,12650.360
DJIA,2008-02-01,14989.53,12266.390
DJIA,2008-03-01,14850.36,12262.890
DJIA,2008-04-01,15435.44,12820.130
DJIA,2008-05-01,15090.15,12638.320
DJIA,2008-06-01,13415.71,11350.010
DJIA,2008-07-01,13380.55,11378.020
DJIA,2008-08-01,13633.42,11543.960
DJIA,2008-09-01,12825.48,10850.660
DJIA,2008-10-01,11134.06,9325.010
DJIA,2008-11-01,10753.77,8829.040
DJIA,2008-12-01,10794.96,8776.390
DJIA,2009-01-01,9801.05,8000.860
DJIA,2009-02-01,8609.71,7062.930
DJIA,2009-03-01,9252.45,7608.920
DJIA,2009-04-01,9907.93,8168.120
DJIA,2009-05-01,10285.40,8500.330
DJIA,2009-06-01,10127.95,8447.000
DJIA,2009-07-01,11015.10,9171.610
DJIA,2009-08-01,11386.04,9496.280
DJIA,2009-09-01,11635.31,9712.280
DJIA,2009-10-01,11626.14,9712.730
DJIA,2009-11-01,12372.43,10344.840
DJIA,2009-12-01,12492.80,10428.050
DJIA,2010-01-01,12020.39,10067.330
DJIA,2010-02-01,12318.04,10325.260
DJIA,2010-03-01,12908.53,10856.630
DJIA,2010-04-01,13067.22,11008.610
DJIA,2010-05-01,12022.04,10136.630
DJIA,2010-06-01,11601.76,9774.020
DJIA,2010-07-01,12423.07,10465.940
DJIA,2010-08-01,11867.44,10014.720
DJIA,2010-09-01,12773.05,10788.050
DJIA,2010-10-01,13153.17,11118.490
DJIA,2010-11-01,13009.12,11006.020
DJIA,2010-12-01,13661.46,11577.510
DJIA,2011-01-01,13973.02,11891.930
DJIA,2011-02-01,14292.59,12226.340
DJIA,2011-03-01,14266.25,12319.730
DJIA,2011-04-01,14732.12,12810.540
DJIA,2011-05-01,14392.41,12569.790
DJIA,2011-06-01,14226.83,12414.340
DJIA,2011-07-01,13904.01,12143.240
DJIA,2011-08-01,13262.65,11613.530
DJIA,2011-09-01,12441.25,10913.380
DJIA,2011-10-01,13652.62,11955.010
DJIA,2011-11-01,13768.21,12045.680
DJIA,2011-12-01,14001.32,12217.560
DJIA,2012-01-01,14414.15,12632.910
DJIA,2012-02-01,14713.55,12952.070
DJIA,2012-03-01,14903.18,13212.040
DJIA,2012-04-01,14852.12,13213.630
DJIA,2012-05-01,13955.02,12393.450
DJIA,2012-06-01,14515.86,12880.090
DJIA,2012-07-01,14686.80,13008.680
DJIA,2012-08-01,14701.01,13090.840
DJIA,2012-09-01,15022.71,13437.130
DJIA,2012-10-01,14641.84,13096.460
DJIA,2012-11-01,14640.75,13025.580
DJIA,2012-12-01,14768.37,13104.140
DJIA,2013-01-01,15565.43,13860.580
DJIA,2013-02-01,15656.70,14054.490
DJIA,2013-03-01,16196.76,14578.540
DJIA,2013-04-01,16501.86,14839.800
DJIA,2013-05-01,16778.28,15115.570
DJIA,2013-06-01,16519.84,14909.600
DJIA,2013-07-01,17157.99,15499.540
DJIA,2013-08-01,16380.20,14810.310
DJIA,2013-09-01,16718.29,15129.670
DJIA,2013-10-01,17224.69,15545.750
DJIA,2013-11-01,17855.92,16086.410
DJIA,2013-12-01,18400.09,16576.660
DJIA,2014-01-01,17362.93,15698.850
DJIA,2014-02-01,17986.52,16321.710
DJIA,2014-03-01,18021.14,16457.660
DJIA,2014-04-01,18089.70,16580.840
DJIA,2014-05-01,18171.56,16717.170
DJIA,2014-06-01,18256.86,16826.600
DJIA,2014-07-01,17987.74,16563.300
DJIA,2014-08-01,18603.11,17098.450
DJIA,2014-09-01,18525.63,17042.900
DJIA,2014-10-01,18938.28,17390.520
DJIA,2014-11-01,19521.92,17828.240
DJIA,2014-12-01,19641.02,17823.070
DJIA,2015-01-01,19001.60,17164.950
DJIA,2015-02-01,19982.24,18132.700
DJIA,2015-03-01,19482.63,17776.120
DJIA,2015-04-01,19499.69,17840.520
DJIA,2015-05-01,19595.62,18010.680
DJIA,2015-06-01,19099.55,17619.510
DJIA,2015-07-01,19175.81,17689.860
DJIA,2015-08-01,17932.91,16528.030
DJIA,2015-09-01,17701.47,16284.700
DJIA,2015-10-01,19217.93,17663.540
DJIA,2015-11-01,19314.71,17719.920
DJIA,2015-12-01,19062.98,17425.030
DJIA,2016-01-01,17981.20,16466.300
DJIA,2016-02-01,18019.50,16516.500
DJIA,2016-03-01,19206.01,17685.090
DJIA,2016-04-01,19213.30,17773.640
DJIA,2016-05-01,19156.81,17787.200
DJIA,2016-06-01,19238.88,17929.990
DJIA,2016-07-01,19814.66,18432.240
DJIA,2016-08-01,19762.55,18400.880
DJIA,2016-09-01,19608.03,18308.150
DJIA,2016-10-01,19412.39,18142.420
DJIA,2016-11-01,20500.48,19123.580
DJIA,2016-12-01,21165.74,19762.600
DJIA,2017-01-01,21155.26,19864.090
DJIA,2017-02-01,22102.60,20812.240
DJIA,2017-03-01,21923.68,20663.220
DJIA,2017-04-01,22155.06,20940.510
DJIA,2017-05-01,22206.14,21008.650
DJIA,2017-06-01,22545.21,21349.630
DJIA,2017-07-01,23138.91,21891.120
DJIA,2017-08-01,23133.30,21948.100
DJIA,2017-09-01,23480.53,22405.090
DJIA,2017-10-01,24522.72,23377.240
DJIA,2017-11-01,25461.70,24272.350
DJIA,2017-12-01,25930.46,24719.220
DJIA,2018-01-01,27299.96,26149.390
DJIA,2018-02-01,26005.34,25029.200
DJIA,2018-03-01,24994.93,24103.110
DJIA,2018-04-01,24936.37,24163.150
DJIA,2018-05-01,25099.48,24415.840
DJIA,2018-06-01,24926.74,24271.410
DJIA,2018-07-01,26075.98,25415.190
DJIA,2018-08-01,26639.91,25964.820
DJIA,2018-09-01,27119.77,26458.310
DJIA,2018-10-01,25693.42,25115.760
DJIA,2018-11-01,26202.46,25538.460
DJIA,2018-12-01,24027.28,23327.460
DJIA,2019-01-01,25699.66,24999.670
DJIA,2019-02-01,26512.07,25916.000
DJIA,2019-03-01,26395.40,25928.680
DJIA,2019-04-01,26912.02,26592.910
DJIA,2019-05-01,25063.19,24815.040
DJIA,2019-06-01,26865.96,26599.960
DJIA,2019-07-01,27079.18,26864.270
DJIA,2019-08-01,26614.51,26403.280
DJIA,2019-09-01,27105.25,26916.830
DJIA,2019-10-01,27181.46,27046.230
DJIA,2019-11-01,28219.72,28051.410
DJIA,2019-12-01,28738.21,28538.440
DJIA,2020-01-01,28340.80,28256.030
DJIA,2020-02-01,25409.36,25409.360
DJIA,2020-03-01,21200.62,21200.620
