series_id,date,real,nominal
SP500,2001-12-01,1680.79,1148.080
SP500,2002-01-01,1651.22,1130.200
SP500,2002-02-01,1610.29,1106.730
SP500,2002-03-01,1660.27,1147.390
SP500,2002-04-01,1549.69,1076.920
SP500,2002-05-01,1535.61,1067.140
SP500,2002-06-01,1423.36,989.820
SP500,2002-07-01,1309.09,911.620
SP500,2002-08-01,1311.81,916.070
SP500,2002-09-01,1165.04,815.280
SP500,2002-10-01,1263.98,885.760
SP500,2002-11-01,1336.11,936.310
SP500,2002-12-01,1258.14,879.820
SP500,2003-01-01,1218.52,855.700
SP500,2003-02-01,1188.54,841.150
SP500,2003-03-01,1190.84,848.180
SP500,2003-04-01,1290.11,916.920
SP500,2003-05-01,1358.66,963.590
SP500,2003-06-01,1372.10,974.500
SP500,2003-07-01,1393.37,990.310
SP500,2003-08-01,1412.22,1008.010
SP500,2003-09-01,1391.37,995.970
SP500,2003-10-01,1468.89,1050.710
SP500,2003-11-01,1483.60,1058.200
SP500,2003-12-01,1561.14,1111.920
SP500,2004-01-01,1580.19,1131.130
SP500,2004-02-01,1590.32,1144.940
SP500,2004-03-01,1554.17,1126.210
SP500,2004-04-01,1523.64,1107.300
SP500,2004-05-01,1533.09,1120.680
SP500,2004-06-01,1556.11,1140.840
SP500,2004-07-01,1504.95,1101.720
SP500,2004-08-01,1507.29,1104.240
SP500,2004-09-01,1518.06,1114.580
SP500,2004-10-01,1531.42,1130.200
SP500,2004-11-01,1589.35,1173.820
SP500,2004-12-01,1647.00,1211.920
SP500,2005-01-01,1601.80,1181.270
SP500,2005-02-01,1623.66,1203.600
SP500,2005-03-01,1579.63,1180.590
SP500,2005-04-01,1537.45,1156.850
SP500,2005-05-01,1585.89,1191.500
SP500,2005-06-01,1584.47,1191.330
SP500,2005-07-01,1634.05,1234.180
SP500,2005-08-01,1607.17,1220.330
SP500,2005-09-01,1598.68,1228.810
SP500,2005-10-01,1567.91,1207.010
SP500,2005-11-01,1635.57,1249.480
SP500,2005-12-01,1640.25,1248.290
SP500,2006-01-01,1669.22,1280.080
SP500,2006-02-01,1667.42,1280.660
SP500,2006-03-01,1676.86,1294.870
SP500,2006-04-01,1682.82,1310.610
SP500,2006-05-01,1621.90,1270.090
SP500,2006-06-01,1619.51,1270.200
SP500,2006-07-01,1622.63,1276.660
SP500,2006-08-01,1654.55,1303.820
SP500,2006-09-01,1703.21,1335.850
SP500,2006-10-01,1766.52,1377.940
SP500,2006-11-01,1798.41,1400.630
SP500,2006-12-01,1818.26,1418.300
SP500,2007-01-01,1838.07,1438.240
SP500,2007-02-01,1788.07,1406.820
SP500,2007-03-01,1790.28,1420.860
SP500,2007-04-01,1855.93,1482.370
SP500,2007-05-01,1904.09,1530.620
SP500,2007-06-01,1867.16,1503.350
SP500,2007-07-01,1807.45,1455.270
SP500,2007-08-01,1833.64,1473.990
SP500,2007-09-01,1894.70,1526.750
SP500,2007-10-01,1918.13,1549.380
SP500,2007-11-01,1823.28,1481.140
SP500,2007-12-01,1809.02,1468.360
SP500,2008-01-01,1688.72,1378.550
SP500,2008-02-01,1626.03,1330.630
SP500,2008-03-01,1601.79,1322.700
SP500,2008-04-01,1668.25,1385.590
SP500,2008-05-01,1672.05,1400.380
SP500,2008-06-01,1512.96,1280.000
SP500,2008-07-01,1490.44,1267.380
SP500,2008-08-01,1515.02,1282.830
SP500,2008-09-01,1378.64,1166.360
SP500,2008-10-01,1156.69,968.750
SP500,2008-11-01,1091.62,896.240
SP500,2008-12-01,1111.00,903.250
SP500,2009-01-01,1011.70,825.880
SP500,2009-02-01,896.07,735.090
SP500,2009-03-01,970.21,797.870
SP500,2009-04-01,1058.72,872.810
SP500,2009-05-01,1112.16,919.140
SP500,2009-06-01,1102.26,919.320
SP500,2009-07-01,1185.96,987.480
SP500,2009-08-01,1223.72,1020.620
SP500,2009-09-01,1266.38,1057.080
SP500,2009-10-01,1240.32,1036.190
SP500,2009-11-01,1310.37,1095.630
SP500,2009-12-01,1335.89,1115.100
SP500,2010-01-01,1282.20,1073.870
SP500,2010-02-01,1317.66,1104.490
SP500,2010-03-01,1390.45,1169.430
SP500,2010-04-01,1408.60,1186.690
SP500,2010-05-01,1292.04,1089.410
SP500,2010-06-01,1223.45,1030.710
SP500,2010-07-01,1307.60,1101.600
SP500,2010-08-01,1243.46,1049.330
SP500,2010-09-01,1351.18,1141.200
SP500,2010-10-01,1399.80,1183.260
SP500,2010-11-01,1395.41,1180.550
SP500,2010-12-01,1484.02,1257.640
SP500,2011-01-01,1511.19,1286.120
SP500,2011-02-01,1551.52,1327.220
SP500,2011-03-01,1535.31,1325.830
SP500,2011-04-01,1568.15,1363.610
SP500,2011-05-01,1540.25,1345.200
SP500,2011-06-01,1513.45,1320.640
SP500,2011-07-01,1479.66,1292.280
SP500,2011-08-01,1391.97,1218.890
SP500,2011-09-01,1289.82,1131.420
SP500,2011-10-01,1431.27,1253.300
SP500,2011-11-01,1425.28,1246.960
SP500,2011-12-01,1441.21,1257.600
SP500,2012-01-01,1497.46,1312.410
SP500,2012-02-01,1551.41,1365.680
SP500,2012-03-01,1588.75,1408.470
SP500,2012-04-01,1571.25,1397.910
SP500,2012-05-01,1475.43,1310.330
SP500,2012-06-01,1535.15,1362.160
SP500,2012-07-01,1557.25,1379.320
SP500,2012-08-01,1579.59,1406.580
SP500,2012-09-01,1610.67,1440.670
SP500,2012-10-01,1578.79,1412.160
SP500,2012-11-01,1591.79,1416.180
SP500,2012-12-01,1607.32,1426.190
SP500,2013-01-01,1682.38,1498.110
SP500,2013-02-01,1687.35,1514.680
SP500,2013-03-01,1743.37,1569.190
SP500,2013-04-01,1776.50,1597.570
SP500,2013-05-01,1810.12,1630.740
SP500,2013-06-01,1779.76,1606.280
SP500,2013-07-01,1866.10,1685.730
SP500,2013-08-01,1806.06,1632.970
SP500,2013-09-01,1858.11,1681.550
SP500,2013-10-01,1946.25,1756.540
SP500,2013-11-01,2004.45,1805.810
SP500,2013-12-01,2051.68,1848.360
SP500,2014-01-01,1971.54,1782.590
SP500,2014-02-01,2049.11,1859.450
SP500,2014-03-01,2050.21,1872.340
SP500,2014-04-01,2055.39,1883.950
SP500,2014-05-01,2090.92,1923.570
SP500,2014-06-01,2126.85,1960.230
SP500,2014-07-01,2096.71,1930.670
SP500,2014-08-01,2179.67,2003.370
SP500,2014-09-01,2143.88,1972.290
SP500,2014-10-01,2197.66,2018.050
SP500,2014-11-01,2263.98,2067.560
SP500,2014-12-01,2268.91,2058.900
SP500,2015-01-01,2208.45,1994.990
SP500,2015-02-01,2319.16,2104.500
SP500,2015-03-01,2266.41,2067.890
SP500,2015-04-01,2279.46,2085.510
SP500,2015-05-01,2292.84,2107.390
SP500,2015-06-01,2236.41,2063.110
SP500,2015-07-01,2280.56,2103.840
SP500,2015-08-01,2139.82,1972.180
SP500,2015-09-01,2087.07,1920.030
SP500,2015-10-01,2262.34,2079.360
SP500,2015-11-01,2267.65,2080.410
SP500,2015-12-01,2236.07,2043.940
SP500,2016-01-01,2118.74,1940.240
SP500,2016-02-01,2108.06,1932.230
SP500,2016-03-01,2236.88,2059.740
SP500,2016-04-01,2232.59,2065.300
SP500,2016-05-01,2258.43,2096.960
SP500,2016-06-01,2252.08,2098.860
SP500,2016-07-01,2336.62,2173.600
SP500,2016-08-01,2331.60,2170.950
SP500,2016-09-01,2322.22,2168.270
SP500,2016-10-01,2274.98,2126.150
SP500,2016-11-01,2357.12,2198.810
SP500,2016-12-01,2397.79,2238.830
SP500,2017-01-01,2427.00,2278.870
SP500,2017-02-01,2510.19,2363.640
SP500,2017-03-01,2506.85,2362.720
SP500,2017-04-01,2522.48,2384.200
SP500,2017-05-01,2549.27,2411.800
SP500,2017-06-01,2559.12,2423.410
SP500,2017-07-01,2611.11,2470.300
SP500,2017-08-01,2605.12,2471.650
SP500,2017-09-01,2640.29,2519.360
SP500,2017-10-01,2701.45,2575.260
SP500,2017-11-01,2777.31,2647.580
SP500,2017-12-01,2804.62,2673.610
SP500,2018-01-01,2948.06,2823.810
SP500,2018-02-01,2819.67,2713.830
SP500,2018-03-01,2738.58,2640.870
SP500,2018-04-01,2732.79,2648.050
SP500,2018-05-01,2781.02,2705.270
SP500,2018-06-01,2791.77,2718.370
SP500,2018-07-01,2889.51,2816.290
SP500,2018-08-01,2976.96,2901.520
SP500,2018-09-01,2986.83,2913.980
SP500,2018-10-01,2774.11,2711.740
SP500,2018-11-01,2831.93,2760.170
SP500,2018-12-01,2582.06,2506.850
SP500,2019-01-01,2779.81,2704.100
SP500,2019-02-01,2848.53,2784.490
SP500,2019-03-01,2885.42,2834.400
SP500,2019-04-01,2981.18,2945.830
SP500,2019-05-01,2779.58,2752.060
SP500,2019-06-01,2971.18,2941.760
SP500,2019-07-01,3004.22,2980.380
SP500,2019-08-01,2949.87,2926.460
SP500,2019-09-01,2997.58,2976.740
SP500,2019-10-01,3052.75,3037.560
SP500,2019-11-01,3159.83,3140.980
SP500,2019-12-01,3253.40,3230.780
SP500,2020-01-01,3235.20,3225.520
SP500,2020-02-01,2954.22,2954.220
SP500,2020-03-01,2480.64,2480.640
